QT000000000	Dc5c7d1477bf7b038	1
QT000000001	Db04be90cc5abdc69	1
QT000000002	D3ee9ee55e7a440b3	1
QT000000003	D17a4e66f1290ae8b	1
QT000000004	Df9773fc61a396fb4	1
QT000000005	D32b734dc616f968e	1
QT000000006	Df166ebe22789b6da	1
QT000000007	Dc80d85f33428f4bd	1
QT000000008	D1f7ffa0c89194722	1
QT000000009	Da4c774382c19775c	1
QT000000010	Df145697999f6a956	1
QT000000011	D1ccf474cdf79cd56	1
QT000000012	D54af8b4afdfc7460	1
QT000000013	D6e686a2cf1f5605b	1
QT000000014	Dbb457bc18eb4b187	1
QT000000015	D50f1306c58dbb811	1
QT000000016	D905829292550e77b	1
QT000000017	D029cd3db3c2674a5	1
QT000000018	D669e6bac5adcb416	1
QT000000019	D5323611b2f4db822	1
QT000000020	Dfdb0cdfd9bf1c052	1
QT000000021	Ddd230e1490a7347c	1
QT000000022	D8b3969c6458c6fe1	1
QT000000023	Daaa41aeabe8cdb23	1
QT000000024	Def3ccb15d0e97da2	1
QT000000025	D6991cc8a29cb2939	1
QT000000026	D3d202fddaf773366	1
QT000000027	De208ec0b63eeabdf	1
QT000000028	Df40e69c39c99978e	1
QT000000029	Da08b115d0060284c	1
QT000000030	De02d306d904a4c99	1
QT000000031	D952a90ba076f622c	1
QT000000032	Dd0c2c8238bcbc86e	1
QT000000033	Df2ce09b4add9e64d	1
QT000000034	D08ae5a2b1d36f5d9	1
QT000000035	D0619f67f24831a11	1
QT000000036	Da8b1b0eb2b762310	1
QT000000037	D7cdb025ee0cb110b	1
QT000000038	D02d313ecf5c69cee	1
QT000000039	D426e398fe9221b8f	1
QT000000040	Dc3c76225d8a1f80e	1
QT000000041	D74f7879f60a17351	1
QT000000042	D9c10e0dceffe1ba7	1
QT000000043	D2416568e9c7f7e43	1
QT000000044	Dc9ce1bd194c89723	1
QT000000045	D812f11cd967dc02d	1
QT000000046	D657183e2cf0c3346	1
QT000000047	D08b29c7d7df89c68	1
QT000000048	D0cbf886d1fae3006	1
QT000000049	D099da498474b4388	1
QT000000050	D6045a1e42827fe1f	1
QT000000051	D42856b8126124968	1
QT000000052	D5a56f5fd63258b14	1
QT000000053	D27ad441410572fff	1
QT000000054	D87164fec345b01cb	1
QT000000055	D2c349155224b1ccb	1
QT000000056	Db0df08aa696fce53	1
QT000000057	Dd1e7771051bcca62	1
QT000000058	Df88d1d9b298d963d	1
QT000000059	D1d86cc529e5ccd3f	1
QT000000060	D8a005ec5b5570876	1
QT000000061	D7853b487dacdc057	1
QT000000062	Da8da9876e537e284	1
QT000000063	Db17f7ac3d15aa10d	1
QT000000064	D4dbd16823fa353c6	1
QT000000065	De6c0d3e600072d48	1
QT000000066	D52b70eeca6297502	1
QT000000067	D6d840f0e15638c6a	1
QT000000068	D07b768af09f0b863	1
QT000000069	D6b955b5f98439573	1
QT000000070	D50d46c1764c3c3d2	1
QT000000071	Dea07e4923caa5d38	1
QT000000072	Dc3f826fd724851c9	1
QT000000073	D67065661ccd1d651	1
QT000000074	D2b806f2dc82ed7d1	1
QT000000075	D121e59c77453b358	1
QT000000076	D4e6fc48cd1464e63	1
QT000000077	D26376c411a336866	1
QT000000078	D48001c4e0fe1ed38	1
QT000000079	D7cb4ca6061d2b788	1
QT000000080	Dc2577b89804b777f	1
QT000000081	D6da78cae5740488b	1
QT000000082	D5be962b361f89906	1
QT000000083	D09ec4fc660443996	1
QT000000084	D4d1d401522adfdb8	1
QT000000085	D354991f7ba7b0c6f	1
QT000000086	D0bdc03c77791f11d	1
QT000000087	D31f948bb21801ba2	1
QT000000088	D0c1a9da9f4c6e12a	1
QT000000089	Db69808c5dfd10e64	1
QT000000090	D59a9ba4cb9e548de	1
QT000000091	D78bf59494ca435db	1
QT000000092	Da193aeed3ea2fc17	1
QT000000093	D5d5efa3bc282657f	1
