bar-712b4b36d4398839cd442ce33ef14790	Kansd di d Entfern vo da Erde zum Mond berechnen?
bar-78476c7b1413eebef186b0047bb114c4	Des woaß i ned, i hob es noch nicht probiert.
bar-cf5e869acd04c9caff47b7843e55cc01	Da Meister im da Fliegengewicht focht gegen einen ernstzunehmenden Herausforderer.
bar-b50fda8771fb69103ce39471482166d4	Moa wui oiwei des habn, wos man nicht bekommen kann.
bar-787f9b94444b804237beebf54ffb44f7	I hear gern Musi, oba no lieber mache ich welche.
bar-84ea7450b9e1e7c0e3021f5b6d1cb761	I ko da fei ned gnua danken für deine Hilfe.
bar-6d7c61c4b1a4b16b2f3660c32a3f2641	Deifi zua Griaß, Buam Oberst, mia wollen am Himmelfahrtskommando teilnehmen!
bar-74186a294cabab20ed80561ffe1533dd	D'Tom is beim Start da letztn Woche sein Wagen gestohlen.
bar-f67b07a2d6f9319b1a40b2ec2f9b8805	Wos seng zua mocha rent, rent sich, gut zu tun.
bar-14f1aff7c45120827c4220ce8d5abb87	Des is ganz des, wos d'Tom und ich gesucht haben.
bar-94bb76dbb3472cce317c09ea55258e1d	Aiso verführerisch dei Offerte a is, ich muss es ablehnen.
bar-5af68dee24df0c34ac840dc544dc42da	Vui Leit loss ma durcha de Mühlen der Justiz verschwinden.
bar-37b575ad7b2f9f24f29e528d97b59e42	I hob da ois gsogt, wos ich über Deutschland weiß.
bar-2721c85ff4817edc49e0cdd94f75d391	Wia de Oide ei am Stoi kam, war alles bereit.
bar-fc462b4f5e3dcd06860398735327a9f8	Ned oa Preiß sauft grod Bia, nicht einmal jeder Bayer.
bar-28f5410c9e4a6785a573ec9312f787c9	Ea opfa sei eigns Lem, fiar das Mädchen zu retten.
bar-f7a28f68107d26075a04330028b80652	D'Tom wia d'Mary san beliebter wia Bill und Hillary Clinton.
bar-74a430e41c74297b2377c543cda5db30	Seidn de beim Friah aufgstandn is, fühlt sie sich schwindlig.
bar-178e84ef8d5e9425437c4a84035f1bb4	D'Tom is mitn seim vierundachtzg Jahr schon ein alter Mann.
bar-9598173877ed5a82566332c7a3759582	Ea is ois voa grod kurza Zeit nach Coventry gezogen.
bar-4e9458fa04c1fa1716949e4a8c1c25a4	Vagiß ned dein Doi bei am Ursachen deines jetzigen Unglücks!
bar-aae4e1a9185fc2307a78f38de2656e09	D'Tom mocht wia, wenn wia a mich nicht sehen würde.
bar-e55a9bba4d4009fb6ee58fec30fb9913	Sog Se bittschee d'Tom nix davo, was wir getan haben!
bar-3b5720f7ddb92617aa2d3fe63952e46b	I kann oana, dea se fia dein Projekt interessieren könnte.
bar-14419158cabe79a9b2d2f0b252e5b43f	Ohna Liab zua se selba is auch die Nächstenliebe unmöglich.
bar-e5a63e65960a4cc9c2aca628d6d397e3	Woherd kimmt s, dassd mi koana versteht und jeder mag?
bar-c569daa9b247f705eb082174f6890bfa	Wennst Du ned gschert bist, mochst Sie wieder einen Fehler.
bar-54e617c837febf3e85b5223925db790a	D'Tom wui gern wissn, wia vui Gepäck Maria mitzunehmen gedachte.
bar-d6a09f9d680187706fcf2c5925c42f8b	Ned wia wia de im am Bus, den er lenkte.
bar-788ebf1ae92da76e36a8b79aa5c9c156	Des is a griabte Boarische fia ein recht mäßiges Bemühen.
bar-b0ac88dbbf090d83b84e39b0e5ed2943	I hoff, dassd d'Tom nix mochd, was er nicht soll.
bar-5723ee5b213a6d59b0e7e633d346011e	Ea hod mi ned gfrogt, obba er das machen darf.
bar-7235d9dcfdc3f70fe715cc67e58e39e5	Glückseligkeit gschmeidig durcha Höh ausse, wos ihm an Länge fehlt.
bar-e2b4faf3177046f38f47b1caf018438f	I ko ma ned eibilda, dassd niemand das gehört hat.
bar-7603a390713fea083dd6e44dbe48d052	Drum ko a si sowos bleed benehmen, wie es will.
bar-a3f0cb92478ec7c380723210595a69c8	I dat mei, oba des is alles, was ich habe.
bar-b8a80356ecec5a254f33032c8ba9eab3	Se blinzlte ma hi, des grod anscheinend "Ich liebe dich".
bar-affde83bba356805e106806e3330eed7	D'Tom ko d'Mary ned, oba a würde sie gern treffen.
bar-5ba8ede5d17b985433f118290eaefbbf	I dat gfrein, wennst ma des Kompliment mir machen könnte.
