Dc5c7d1477bf7b038	In einer aktuellen Studie heißt es, Männer sträubten sich mehr davor, in der Öffentlichkeit eine Gesichtsmaske zu tragen.
Db04be90cc5abdc69	Dann habe ich mich wahrscheinlich vertippt.“
D3ee9ee55e7a440b3	Tom errötete verlegen.
D17a4e66f1290ae8b	Er liegt mit einer Erkältung flach.
Df9773fc61a396fb4	Tom ist sehr zornig auf seine Kinder.
D32b734dc616f968e	Auch wenn Deutsch nicht seine Muttersprache war, verstand Tom es und sprach es.
Df166ebe22789b6da	Mir gefällt mein Name.
Dc80d85f33428f4bd	Ein einziger Schachzug reicht nicht aus, um die Fähigkeiten des Spielers zu demonstrieren.
D1f7ffa0c89194722	Er hilft ihr immer.
Da4c774382c19775c	Alter, das war ja Profi-Arbeit!
Df145697999f6a956	Ich sehe fast jeden Tag fern.
D1ccf474cdf79cd56	Sie stand auf und ging ans Fenster.
D54af8b4afdfc7460	Ich sehe immer Dokumentationen.
D6e686a2cf1f5605b	Tom und seine Freunde saßen rings ums Feuer und sprachen von der guten alten Zeit.
Dbb457bc18eb4b187	Kannst du mir den Reißverschluss zumachen?
D50f1306c58dbb811	Tom weint immer.
D905829292550e77b	Tom scheint wirklich glücklich zu sein.
D029cd3db3c2674a5	Es gibt nichts, was wir jetzt tun können.
D669e6bac5adcb416	Sie sollten sich bewusst machen, wie ernst dieses Problem ist.
D5323611b2f4db822	Schenk ein!
Dfdb0cdfd9bf1c052	Das kann man nicht ertragen.
Ddd230e1490a7347c	Es sind über 1000 Fallen zum Lebendfang der Hornissen aufgestellt worden.
D8b3969c6458c6fe1	Ich komme nie zu spät.
Daaa41aeabe8cdb23	Tom arbeitet seit einiger Zeit als Dolmetscher.
Def3ccb15d0e97da2	Geh in Frieden!
D6991cc8a29cb2939	Hat Tom einen Rucksack?
D3d202fddaf773366	Was?
De208ec0b63eeabdf	Ich werde noch für ein paar Wochen hierbleiben.
Df40e69c39c99978e	Ich habe endlich meine Dissertation abgeschlossen.
Da08b115d0060284c	Wir werden Tom nie finden.
De02d306d904a4c99	Tom öffnete sein Fenster.
D952a90ba076f622c	Tom wird immer dort sein.
Dd0c2c8238bcbc86e	Ich glaube, dass Tom draußen auf der Verdanda ist.
Df2ce09b4add9e64d	Tom und Maria wollen helfen.
D08ae5a2b1d36f5d9	Sie gab mir Geld.
D0619f67f24831a11	Tom badet sich jeden Tag vor dem Abendessen.
Da8b1b0eb2b762310	Tom denkt jetzt darüber nach.
D7cdb025ee0cb110b	Er ist ein vielversprechender Student.
D02d313ecf5c69cee	Ich war bei einem Freund.
D426e398fe9221b8f	Ich habe nicht viel gesagt.
Dc3c76225d8a1f80e	Sie hat wegen des Geldes geheiratet.
D74f7879f60a17351	Tom trinkt Apfelsaft.
D9c10e0dceffe1ba7	Ich muss aufs Klo.
D2416568e9c7f7e43	Ich bin immer arm gewesen.
Dc9ce1bd194c89723	Wir sollen jetzt darüber nicht sprechen!
D812f11cd967dc02d	Bitte, bitte, Herr Polizist, ich kann nicht atmen!
D657183e2cf0c3346	Können wir uns nicht zuerst hierum kümmern?
D08b29c7d7df89c68	Erinnerst du dich noch an unsere Hochzeit?
D0cbf886d1fae3006	Ich bitt’ dich, Tom, tu’s nicht!
D099da498474b4388	Welche Filme laufen denn zur Zeit?
D6045a1e42827fe1f	Tom lebt im Hier und Jetzt; er bewältigt einen Tag nach dem anderen; in die Zukunft schaut er nicht.
D42856b8126124968	Wer ist deine Mitbewohnerin?
D5a56f5fd63258b14	Seine Arbeit bereitete ihm Langeweile.
D27ad441410572fff	Tom ist in der Sendung oft zu Gast.
D87164fec345b01cb	Er zieht es vor, nicht darüber zu sprechen.
D2c349155224b1ccb	Ich hoffe sehr, dass du recht hast.
Db0df08aa696fce53	Lass uns was Vergnügliches machen!
Dd1e7771051bcca62	Tom ist kein Programmierer.
Df88d1d9b298d963d	Du magst Filme, nicht wahr?
D1d86cc529e5ccd3f	Muscheln wurden bereits als Währung verwendet.
D8a005ec5b5570876	Er kam bei der Explosion ums Leben.
D7853b487dacdc057	Wir wollten niemanden erzürnen.
Da8da9876e537e284	Tom hat Fanpost bekommen.
Db17f7ac3d15aa10d	Für die Müllers ist es Ehrensache, dass nur am selben Tag selbst geernteter Rhabarber auf den Wochenmarkt kommt.
D4dbd16823fa353c6	Wir wollen, dass Tom bei uns singt.
De6c0d3e600072d48	Alles war umsonst.
D52b70eeca6297502	Sind noch Eier für dich übrig?
D6d840f0e15638c6a	Ich will ein japanisches Auto kaufen.
D07b768af09f0b863	Er arbeitet zu viel.
D6b955b5f98439573	Auf der Feier waren viele gutaussehende Mädchen zugegen.
D50d46c1764c3c3d2	Weise sie an!
Dea07e4923caa5d38	Tom versteht das wirklich nicht.
