bar-4125370fd36de2b37c970465ee56f37e	Kansd di die Entfernung von der Erde zum Mond berechnen?
bar-c5e2ff326cacb8e9afa916754e264206	Des woaß ich nicht, ich habe es noch nicht probiert.
bar-9f9fdf1a86deb0dbcf3c6bf65bdd1fec	Da Meister in der Fliegengewichtsklasse kämpft gegen einen ernstzunehmenden Herausforderer.
bar-b67a49c29b09bf30082708d3c00ef2c1	Moa wui immer das haben, was man nicht bekommen kann.
bar-c2ea84c6c9f98d690ed91d26509326dd	I hear gerne Musik, aber noch lieber mache ich welche.
bar-6e213e795ce3138e6cc95061541481f2	I ko dir gar nicht genug danken für deine Hilfe.
bar-110a614e7dbaae3e166e186256844941	Deifi zua Gruße, Herr General, wir wollen am Himmelfahrtskommando teilnehmen!
bar-455d0dd9bbf2d44e98d7d2f5ab83ff1a	D'Tom is am Anfang der letzten Woche sein Wagen gestohlen.
bar-21014f5dc6c335a0f2861e4d256d8b9e	Wos seng zu tun lohnt, lohnt sich, gut zu tun.
bar-e70fc3fa701c8ca2da612a74dbd49cdb	Des is genau das, was Tom und ich gesucht haben.
bar-8181151c9f94b079e7197e428928e593	Aiso verführerisch dein Angebot auch ist, ich muss es ablehnen.
bar-46737805cc293442d6d682e8f854135a	Vui Leit ließ man durch die Mühlen der Justiz verschwinden.
bar-cb36a7822cceff61b65cfe56f6f9e66d	I hob dir alles gesagt, was ich über Deutschland weiß.
bar-68bc2747d1b2f2c1efb988dee4f13894	Wia de Ehefrau in den Hof kam, war alles bereit.
bar-f438626626d972147a824cffa7de3e97	Ned oa Deutsche trinkt gern Bier, nicht einmal jeder Bayer.
bar-9bd1843fecd67fa1ef484397e46f0811	Ea opfa sein eigenes Leben, um das Mädchen zu retten.
bar-51dfbee1d8831f5260755471a2967e0a	D'Tom wia Maria sind populärer als Bill und Hillary Clinton.
bar-1ce5039d63d5cb93a4ef34a80add8b7f	Seidn de am Morgen aufgestanden ist, fühlt sie sich schwindlig.
bar-13a74fdc89aa4bb968c1be51a2487b53	D'Tom is mit seinen vierundachtzig Jahren schon ein alter Mann.
bar-5ae0a4371eecea996687835b667ce3d9	Ea is erst vor recht kurzer Zeit nach Coventry gezogen.
bar-44cfddf4fc68e1209ffe6366afb7db77	Vagiß ned deinen Anteil an den Ursachen deines jetzigen Unglücks!
bar-903c014cc041e3836e462be2d86b968c	D'Tom mocht so, als ob er mich nicht sehen würde.
bar-f567b318e8a1f7ecb8d8293188c50c37	Sog Se bitte Tom nichts davon, was wir getan haben!
bar-9254f3b74ede051941028b748b2012b7	I kann jemanden, der sich für dein Projekt interessieren könnte.
bar-ae401ed075d16d4186675de49a724abc	Ohna Liab zu sich selbst ist auch die Nächstenliebe unmöglich.
bar-47bd46c4aa110680468d0be49787e697	Woherd kimmt es, dass mich niemand versteht und jeder mag?
bar-53f0eeea771d1342f0bbb59a2d7952cd	Wennst Du nicht vorsichtig sind, machen Sie wieder einen Fehler.
bar-c56030e8f38abaed751848ca22add8d1	D'Tom wui gerne wissen, wie viel Gepäck Maria mitzunehmen gedachte.
bar-5dc73c2c9864f37377498c93fbb77977	Ned wia wie die in dem Bus, den er lenkte.
bar-a68c88e7a1f00a7c8c18d7d9b37bfe1e	Des is eine gerechte Strafe für ein recht mäßiges Bemühen.
bar-7e0154cd7d658fca4ab0f13e0ae01f2b	I hoff, dass Tom nichts macht, was er nicht soll.
bar-4eb43e426fd30d7b7db99b8478cf3f8d	Ea hod mich nicht gefragt, ob er das machen darf.
bar-4034f1b01828de0b89cabb329d6c3ae1	Glückseligkeit gschmeidig durch Höhe aus, was ihm an Länge fehlt.
bar-0d136ae06def34251610355e5c01aab9	I ko mir nicht vorstellen, dass niemand das gehört hat.
bar-2399afa4daf4659da7583f397b2d2b15	Drum ko es sich so dumm benehmen, wie es will.
bar-17367b67c58fbcd045ac1c3de3cc769e	I dat mehr, aber das ist alles, was ich habe.
bar-6ee1a07e9ed3de8b111d4a66af7cb5b9	Se blinzlte mir zu, das bedeutete anscheinend "Ich liebe dich".
bar-a9b75dacfcad56a1db3205ca440d4e94	D'Tom ko Mary nicht, aber er würde sie gern treffen.
bar-22fd7e428e0f74a6513882354f9d7ce7	I dat freuen, wenn man dieses Kompliment mir machen könnte.
