bar-4125370fd36de2b37c970465ee56f37e	0	POS000001	1
bar-c5e2ff326cacb8e9afa916754e264206	0	POS000002	1
bar-9f9fdf1a86deb0dbcf3c6bf65bdd1fec	0	POS000003	1
bar-b67a49c29b09bf30082708d3c00ef2c1	0	POS000004	1
bar-c2ea84c6c9f98d690ed91d26509326dd	0	POS000005	1
bar-6e213e795ce3138e6cc95061541481f2	0	POS000006	1
bar-110a614e7dbaae3e166e186256844941	0	POS000007	1
bar-455d0dd9bbf2d44e98d7d2f5ab83ff1a	0	POS000008	1
bar-21014f5dc6c335a0f2861e4d256d8b9e	0	POS000009	1
bar-e70fc3fa701c8ca2da612a74dbd49cdb	0	POS000010	1
bar-8181151c9f94b079e7197e428928e593	0	POS000011	1
bar-46737805cc293442d6d682e8f854135a	0	POS000012	1
bar-cb36a7822cceff61b65cfe56f6f9e66d	0	POS000013	1
bar-68bc2747d1b2f2c1efb988dee4f13894	0	POS000014	1
bar-f438626626d972147a824cffa7de3e97	0	POS000015	1
bar-9bd1843fecd67fa1ef484397e46f0811	0	POS000016	1
bar-51dfbee1d8831f5260755471a2967e0a	0	POS000017	1
bar-1ce5039d63d5cb93a4ef34a80add8b7f	0	POS000018	1
bar-13a74fdc89aa4bb968c1be51a2487b53	0	POS000019	1
bar-5ae0a4371eecea996687835b667ce3d9	0	POS000020	1
bar-44cfddf4fc68e1209ffe6366afb7db77	0	POS000021	1
bar-903c014cc041e3836e462be2d86b968c	0	POS000022	1
bar-f567b318e8a1f7ecb8d8293188c50c37	0	POS000023	1
bar-9254f3b74ede051941028b748b2012b7	0	POS000024	1
bar-ae401ed075d16d4186675de49a724abc	0	POS000025	1
bar-47bd46c4aa110680468d0be49787e697	0	POS000026	1
bar-53f0eeea771d1342f0bbb59a2d7952cd	0	POS000027	1
bar-c56030e8f38abaed751848ca22add8d1	0	POS000028	1
bar-5dc73c2c9864f37377498c93fbb77977	0	POS000029	1
bar-a68c88e7a1f00a7c8c18d7d9b37bfe1e	0	POS000030	1
bar-7e0154cd7d658fca4ab0f13e0ae01f2b	0	POS000031	1
bar-4eb43e426fd30d7b7db99b8478cf3f8d	0	POS000032	1
bar-4034f1b01828de0b89cabb329d6c3ae1	0	POS000033	1
bar-0d136ae06def34251610355e5c01aab9	0	POS000034	1
bar-2399afa4daf4659da7583f397b2d2b15	0	POS000035	1
bar-17367b67c58fbcd045ac1c3de3cc769e	0	POS000036	1
bar-6ee1a07e9ed3de8b111d4a66af7cb5b9	0	POS000037	1
bar-a9b75dacfcad56a1db3205ca440d4e94	0	POS000038	1
bar-22fd7e428e0f74a6513882354f9d7ce7	0	POS000039	1
