bar-f3ab72762f5a2237daaa5440e87d12f8	Kansd di d Entfern vo da Erd zua Mond berechnen?
bar-46578cbbdf13a94a6d5b2807356f7d74	Des woaß i ned, i hob as no nicht probiert.
bar-d4c8e323cf871fa1f202c4ce0c4256c6	Da Meister im da Fliegengewicht focht wider an ernstzunehmenden Herausforderer.
bar-d2b1a829364ab3206b0c085aed0c1e5d	Moa wui oiwei des habn, wos moa ned bekommen kann.
bar-f1994ea3ba450e43e4eb486cbf7431fa	I hear gern Musi, oba no liaba moch ich welche.
bar-848f25136129545c8fc72c3ec51d92bb	I ko da fei ned gnua danksa fia deine Hilfe.
bar-5c069e5f613b82bcdbdd5d4c77f9a407	Deifi zua Griaß, Buam Oberst, mia wui beim Himmelfahrtskommando teilnehmen!
bar-ef8914ff5818c8535ec2bb35ba8de6e7	D'Tom is beim Start da letztn Wocha sei Wagen gestohlen.
bar-0064e2427412d55738d4b98c19f30e1d	Wos seng zua mocha rent, rent seng, fei zu tun.
bar-4249af82ce11c91ac0c63c1bfdb51316	Des is ganz des, wos d'Tom wia i gesucht haben.
bar-1dd6b47211736447a79a4cab648ba10e	Aiso verführerisch dei Offerte a is, i muaß es ablehnen.
bar-9c6d119b3b37004e20c24bfbf73bcabf	Vui Leit loss ma durcha de Miahl vom Justiz verschwinden.
bar-c5635cb97bf921409b6b42e054e24408	I hob da ois gsogt, wos i üba Deutschland weiß.
bar-ee7c1a6ac46cfaa283248b16179a8f68	Wia de Oide ei am Stoi kema, is alles bereit.
bar-331e079b63171511fe0b8c9a2d7298c0	Ned oa Preiß sauft grod Bia, koana amoi jeder Bayer.
bar-242f9ad5e0eb4d6aa04e556d7159e1c2	Ea opfa sei eigns Lem, fiar des Dirndl zu retten.
bar-d5cd385f7081eb72e7c955acd6e4171b	D'Tom wia d'Mary san beliebter wia d'Bill wia Hillary Clinton.
bar-a311cfeb19793f5ad1627790fbce401a	Seidn de beim Friah aufgstandn is, gspiad de sich schwindlig.
bar-9bf2b1fae0f90318448f85fcbd2a03d8	D'Tom is mitn seim vierundachtzg Jahr scho a alter Mann.
bar-e493e5f6de3388d5c91ee71a3472ae8e	Ea is ois voa grod kurza Zeitl naach Coventry gezogen.
bar-64c9926df0c0ee6ea4ff64b344b0c3d0	Vagiß ned dein Doi bei am Grund dei jetzigen Unglücks!
bar-0d1c3eed710f951ca5eb6c8d79a697e7	D'Tom mocht wia, wenn wia a mi ned sehen würde.
bar-419523c483c3efbc56bc78dc7f92177c	Sog Se bittschee d'Tom nix davo, wos mia getan haben!
bar-195491958814153275f3c0bd586deca7	I kann oana, dea se fia dei Gschäft interessieren könnte.
bar-66de762686b6554666942ec256b1cf5e	Ohna Liab zua se selba is a d Nächstenliebe unmöglich.
bar-d4ddb6fadd0683fe46e62bf7adc2a6e5	Woherd kimmt s, dassd mi koana vasteht undd jeder mag?
bar-375df73afcbfbdf0b1a7700d4d13f5bb	Wennst Du ned gschert bist, mochst Du noamal einen Fehler.
bar-65b6d38545afc25f5d68efa9ac39e4da	D'Tom wui gern wissn, wia vui Sackl d'Maria mitzunehmen gedachte.
bar-f214095aebc35c5f67abd59de34ab341	Ned wia wia de im am Omnibus, n er lenkte.
bar-70f5590efdfda5dae505f71976bf4da5	Des is a griabte Boarische fia ana griabigen mäßiges Bemühen.
bar-99eca5f68808a752ef59c6395bbce071	I hoff, dassd d'Tom nix mochd, wos a nicht soll.
bar-4426d14c4b19b650d016e216be168733	Ea hod mi ned gfrogt, obba a des machen darf.
bar-56be30e9fe69b5f6820e596616a53323	Glückseligkeit gschmeidig durcha Höh ausse, wos eam bei Länge fehlt.
bar-98d3463462d16fb7e7fd90648713f185	I ko ma ned eibilda, dassd koana des gehört hat.
bar-23591206adbe38d5641bbc8ce83cad64	Drum ko a si sowos bleed aufführn, wia es will.
bar-8c50817d12872e076a2d0344ecb316ed	I dat mei, oba des is ois, wos ich habe.
bar-fb6a67ae795bee2ad6099b5742b6a609	Se blinzlte ma hi, des grod scheinbar "I liebe dich".
bar-17cec4a7a7a32d049baab842ac41053d	D'Tom ko d'Mary ned, oba a dat de gern treffen.
bar-96b097d1d4d371c21e046653eeb55b9a	I dat gfrein, wennst ma des Lob mia machen könnte.
